"employee_id","full_name","job_title","department","business_unit","gender","ethnicity","age","hire_date","annual_salary","bonus_percent","country","city","exit_date"
"E02629","Landon Ha","Manager","Finance","Manufacturing","Male","Asian",43,"2006-01-30",100822,10,"China","Chongqing",NULL
"E02630","Layla Kang","Manager","Marketing","Research & Development","Female","Asian",26,"2022-03-02",128965,9,"United States","Columbus",NULL
"E02631","Cora Xu","Network Administrator","It","Manufacturing","Female","Asian",54,"2011-11-17",60513,0,"United States","Austin",NULL
"E02632","Rylee Campos","Manager","Finance","Research & Development","Female","Latino",49,"2005-02-09",107461,8,"United States","Seattle",NULL
"E02633","Amelia Foster","Analyst Ii","Sales","Research & Development","Female","Caucasian",32,"2018-02-24",66294,0,"United States","Columbus",NULL
"E02634","Hadley Rios","Sr. Manager","Sales","Research & Development","Female","Latino",62,"2009-01-11",157500,15,"United States","Columbus",NULL
"E02635","Luna Chang","It Coordinator","It","Specialty Products","Female","Asian",64,"2022-10-20",43271,0,"China","Chengdu",NULL
"E02636","Mia Navarro","Technical Architect","It","Research & Development","Female","Latino",52,"2011-06-19",91518,0,"Brazil","Sao Paulo",NULL
"E02637","Nova Rios","Sr. Manager","Human Resources","Specialty Products","Female","Latino",42,"2019-04-15",130874,12,"United States","Austin",NULL
"E02638","Theodore Truong","Hris Analyst","Human Resources","Corporate","Male","Asian",45,"2017-05-23",66324,0,"China","Beijing","2021-09-10"
"E02639","Asher Ly","Analyst Ii","Sales","Corporate","Male","Asian",65,"1998-01-29",63853,0,"United States","Austin",NULL
"E02640","Madeline Doan","Manager","Human Resources","Corporate","Female","Asian",46,"2021-01-10",104692,8,"China","Chengdu",NULL
"E02641","Scarlett Rodriguez","Solutions Architect","It","Corporate","Female","Latino",64,"2022-11-03",71864,0,"Brazil","Manaus",NULL
"E02642","Zoey Lu","Vice President","Marketing","Manufacturing","Female","Asian",45,"2007-10-31",92368,37,"United States","Chicago","2010-12-31"
"E02643","Mila Cheung","Enterprise Architect","It","Specialty Products","Female","Asian",32,"2021-12-17",73135,0,"United States","Phoenix",NULL
"E02644","Lucy Mai","Director","Engineering","Corporate","Female","Asian",56,"2022-06-27",197579,18,"United States","Chicago",NULL
"E02645","Benjamin Luu","Systems Analyst","It","Corporate","Male","Asian",46,"2011-12-15",59733,0,"United States","Austin",NULL
"E02646","Mia Navarro","Vice President","Human Resources","Corporate","Female","Latino",26,"2020-05-22",187792,40,"United States","Chicago",NULL
"E02647","Maya Watson","Manager","Human Resources","Specialty Products","Female","Caucasian",59,"2017-01-07",108612,6,"United States","Phoenix",NULL
"E02648","Jack Adams","System Administrator ","It","Corporate","Male","Black",50,"2018-07-18",80350,0,"United States","Miami",NULL
"E02649","Gabriella Jordan","Test Engineer","Engineering","Research & Development","Female","Caucasian",32,"2019-09-21",61243,0,"United States","Miami",NULL
"E02650","Jonathan Torres","Analyst","Finance","Manufacturing","Male","Latino",56,"2002-04-12",48896,0,"Brazil","Manaus","2017-03-14"
"E02651","Samuel Xu","Quality Engineer","Engineering","Research & Development","Male","Asian",32,"2019-09-20",82887,0,"China","Chengdu","2020-01-17"
"E02652","Ezekiel Lai","Analyst","Marketing","Manufacturing","Male","Asian",45,"2005-11-26",54742,0,"China","Chengdu",NULL
"E02653","Levi Rahman","Sr. Manager","Marketing","Corporate","Male","Asian",43,"2007-07-19",134544,13,"United States","Austin",NULL
"E02654","Madison Phan","Manager","It","Specialty Products","Female","Asian",45,"2003-05-10",128115,6,"United States","Austin",NULL
"E02655","Andrew Pham","Analyst","Accounting","Specialty Products","Male","Asian",38,"2013-06-29",54713,0,"United States","Columbus",NULL
"E02656","Clara Ford","Analyst Ii","Sales","Research & Development","Female","Caucasian",46,"2014-08-09",63987,0,"United States","Seattle",NULL
"E02657","Christopher Chau","It Systems Architect","It","Research & Development","Male","Asian",26,"2021-12-28",86288,0,"United States","Columbus",NULL
"E02658","Madeline Guerrero","Quality Engineer","Engineering","Corporate","Female","Latino",27,"2020-08-16",61693,0,"Brazil","Sao Paulo","2020-11-23"
"E02659","Harper Yee","System Administrator ","It","Manufacturing","Female","Asian",48,"2021-11-01",75624,0,"China","Chengdu",NULL
"E02660","Mia Thomas","Manager","Human Resources","Corporate","Female","Caucasian",57,"2013-05-17",122979,6,"United States","Phoenix",NULL
"E02661","Owen Nelson","Engineering Manager","Engineering","Specialty Products","Male","Caucasian",58,"2003-01-06",91729,13,"United States","Chicago",NULL
"E02662","Aiden Evans","Manager","Finance","Corporate","Male","Caucasian",48,"2010-05-16",117736,5,"United States","Columbus",NULL
"E02663","Josiah Lai","Sr. Manager","Human Resources","Research & Development","Male","Asian",54,"1995-03-21",154658,12,"China","Chongqing",NULL
"E02664","Jameson Yee","Enterprise Architect","It","Research & Development","Male","Asian",29,"2020-08-03",84397,0,"United States","Seattle",NULL
"E02665","Serenity Her","Director","Accounting","Specialty Products","Female","Asian",50,"1997-08-22",159285,15,"United States","Austin",NULL
"E02666","Ariana Turner","Analyst Ii","Accounting","Research & Development","Female","Caucasian",49,"2004-06-06",59854,0,"United States","Miami",NULL
"E02667","Jacob Cooper","Solutions Architect","It","Research & Development","Male","Caucasian",64,"2018-05-18",87521,0,"United States","Seattle","2021-06-10"
"E02668","Christopher Dominguez","Director","Marketing","Research & Development","Male","Latino",36,"2015-09-17",179166,17,"Brazil","Manaus",NULL
"E02669","Nevaeh Lim","Controls Engineer","Engineering","Corporate","Female","Asian",55,"1999-03-29",120092,0,"China","Chongqing",NULL
"E02670","Dominic Cheng","Director","Engineering","Corporate","Male","Asian",53,"2015-06-19",168142,27,"China","Beijing",NULL
"E02671","Serenity Rodriguez","Director","Finance","Corporate","Female","Latino",54,"1995-04-10",195662,15,"United States","Columbus",NULL
"E02672","Caleb Thompson","Systems Analyst","It","Manufacturing","Male","Caucasian",41,"2012-12-17",49986,0,"United States","Miami",NULL
"E02673","Luke Avila","Vice President","Accounting","Corporate","Male","Latino",27,"2020-08-21",181587,38,"Brazil","Manaus",NULL
"E02674","Sadie Chin","Vice President","Human Resources","Specialty Products","Female","Asian",51,"2000-07-26",199736,35,"United States","Austin",NULL
"E02675","Everett Le","Vice President","Accounting","Corporate","Male","Asian",45,"2014-01-07",92368,34,"China","Shanghai",NULL
"E02676","Carson Santos","Sr. Account Representative","Sales","Corporate","Male","Latino",34,"2022-02-15",80655,0,"Brazil","Sao Paulo",NULL
"E02677","Natalie Ho","Analyst Ii","Finance","Research & Development","Female","Asian",33,"2020-11-22",64327,0,"China","Chongqing",NULL
"E02678","Natalia Hall","Analyst Ii","Accounting","Research & Development","Female","Caucasian",37,"2018-11-08",72005,0,"United States","Austin","2021-07-27"
"E02679","Zoey Ahmed","Quality Engineer","Engineering","Specialty Products","Female","Asian",56,"2012-04-25",62497,0,"United States","Seattle",NULL
"E02680","Santiago F Turner","Sr. Account Representative","Sales","Research & Development","Male","Caucasian",46,"2003-02-24",74912,0,"United States","Phoenix",NULL
"E02681","Jacob Alexander","Business Partner","Human Resources","Specialty Products","Male","Caucasian",45,"2001-03-19",50393,0,"United States","Miami","2011-06-17"
"E02682","Christopher Aguilar","Enterprise Architect","It","Manufacturing","Male","Latino",32,"2021-05-14",79670,0,"United States","Columbus",NULL
"E02683","Vivian Jackson","Sr. Manager","Accounting","Corporate","Female","Black",51,"1999-02-23",148942,13,"United States","Columbus","2007-07-16"
"E02684","Leonardo Jenkins","Service Desk Analyst","It","Research & Development","Male","Caucasian",29,"2018-04-09",98504,0,"United States","Miami","2022-07-12"
"E02685","Oliver Hunter","Service Desk Analyst","It","Manufacturing","Male","Caucasian",38,"2015-12-20",70588,0,"United States","Miami",NULL
"E02686","Ayla Brooks","Analyst","Accounting","Corporate","Female","Caucasian",58,"2001-11-21",58336,0,"United States","Miami",NULL
"E02687","Willow Chau","Development Engineer","Engineering","Corporate","Female","Asian",45,"2011-09-09",86001,0,"United States","Austin",NULL
"E02688","Kai Shin","Sr. Analyst","Sales","Specialty Products","Male","Asian",49,"2015-09-13",91121,0,"United States","Seattle","2019-12-23"
"E02689","Liliana Zhao","Director","Human Resources","Corporate","Female","Asian",50,"2011-08-30",183308,24,"United States","Miami",NULL
"E02690","Aiden Carter","Network Architect","It","Manufacturing","Male","Caucasian",32,"2021-03-05",71674,0,"United States","Chicago","2021-06-17"
"E02691","Christopher Song","Automation Engineer","Engineering","Manufacturing","Male","Asian",29,"2017-01-03",118639,0,"United States","Phoenix",NULL
"E02692","Charles Luu","Enterprise Architect","It","Corporate","Male","Asian",34,"2018-11-10",71808,0,"China","Chengdu",NULL
"E02693","Kayden Dinh","Sr. Manager","Human Resources","Manufacturing","Male","Asian",50,"2019-05-26",156374,15,"China","Beijing",NULL
"E02694","Valentina Zhang","Systems Analyst","It","Manufacturing","Female","Asian",27,"2021-03-10",51133,0,"United States","Chicago",NULL
"E02695","Alexander Perez","Quality Engineer","Engineering","Specialty Products","Male","Latino",60,"2008-06-25",86761,0,"Brazil","Rio De Janeiro",NULL
"E02696","Everleigh Kumar","Manager","It","Manufacturing","Female","Asian",65,"1994-07-05",125213,7,"United States","Seattle",NULL
"E02697","Santiago F Xiong","Manager","Sales","Manufacturing","Male","Asian",43,"2008-09-26",120305,7,"China","Shanghai",NULL
"E02698","Elizabeth Powell","Sr. Manager","Marketing","Research & Development","Female","Caucasian",45,"2013-09-17",138355,14,"United States","Columbus",NULL
"E02699","Lucas Yang","Network Engineer","It","Corporate","Male","Asian",28,"2021-07-04",70996,0,"United States","Austin",NULL
"E02700","John Richardson","Computer Systems Manager","It","Manufacturing","Male","Caucasian",34,"2014-12-29",77024,9,"United States","Phoenix","2021-10-23"
"E02701","Miles Ross","It Coordinator","It","Specialty Products","Male","Black",31,"2017-04-18",50022,0,"United States","Miami",NULL
"E02702","Jonathan Santos","Vice President","Sales","Specialty Products","Male","Latino",29,"2017-01-06",92368,38,"United States","Chicago",NULL
"E02703","Joshua Maldonado","Sr. Account Representative","Sales","Research & Development","Male","Latino",49,"2005-12-22",75814,0,"United States","Chicago",NULL
"E02704","Santiago F Vo","Director","Sales","Manufacturing","Male","Asian",47,"2019-07-15",169487,23,"United States","Columbus",NULL
"E02705","Leilani Martin","Sr. Manager","It","Corporate","Female","Caucasian",56,"2002-05-06",156435,10,"United States","Chicago",NULL
"E02706","Luca Xiong","Account Representative","Sales","Specialty Products","Male","Asian",52,"2006-12-20",59845,0,"China","Beijing",NULL
"E02707","Valentina Campos","System Administrator ","It","Manufacturing","Female","Latino",37,"2020-03-06",93656,0,"United States","Columbus",NULL
"E02708","Grayson Jenkins","Test Engineer","Engineering","Manufacturing","Male","Caucasian",55,"1998-03-06",99035,0,"United States","Miami",NULL
"E02709","Jeremiah Ross","Sr. Manager","Marketing","Corporate","Male","Caucasian",27,"2021-06-17",137997,12,"United States","Phoenix",NULL
"E02710","Natalie Zheng","Network Engineer","It","Manufacturing","Female","Asian",28,"2019-06-21",61573,0,"United States","Chicago",NULL
"E02711","Jace Mehta","Analyst","Sales","Manufacturing","Male","Asian",55,"2015-05-06",41102,0,"United States","Seattle",NULL
"E02712","Hannah Doan","Manager","Human Resources","Research & Development","Female","Asian",44,"2011-09-16",129866,6,"China","Beijing",NULL
"E02713","Caroline Robinson","Director","Human Resources","Specialty Products","Female","Caucasian",28,"2020-01-22",161868,21,"United States","Austin",NULL
"E02714","Naomi Ma","Field Engineer","Engineering","Corporate","Female","Asian",55,"1995-05-16",67131,0,"United States","Austin",NULL
"E02715","Adam Davis","Quality Engineer","Engineering","Research & Development","Male","Black",44,"2019-10-15",71345,0,"United States","Miami",NULL
"E02716","Ellie Ho","Vice President","Sales","Corporate","Female","Asian",30,"2019-10-09",92368,40,"United States","Miami",NULL
"E02717","Mila Liang","Manager","Marketing","Research & Development","Female","Asian",63,"2005-03-28",106880,8,"United States","Austin",NULL
"E02718","Nova Doan","It Systems Architect","It","Manufacturing","Female","Asian",36,"2018-08-28",98733,0,"China","Beijing",NULL
"E02719","Colton Mejia","Sr. Manager","Accounting","Research & Development","Male","Latino",28,"2019-04-26",141675,12,"Brazil","Rio De Janeiro","2020-09-24"
"E02720","Joseph Kim","Analyst Ii","Accounting","Research & Development","Male","Asian",28,"2018-06-23",53210,0,"United States","Seattle",NULL
"E02721","Audrey Campos","Manager","Finance","Specialty Products","Female","Latino",27,"2021-09-02",107114,10,"Brazil","Rio De Janeiro",NULL
"E02722","Vivian Brooks","Business Partner","Human Resources","Specialty Products","Female","Black",34,"2022-09-12",57483,0,"United States","Seattle","2022-11-18"
"E02723","Mateo Vargas","Network Architect","It","Specialty Products","Male","Latino",53,"1994-04-20",75226,0,"Brazil","Rio De Janeiro",NULL
"E02724","David Foster","Controls Engineer","Engineering","Corporate","Male","Caucasian",50,"2012-01-15",87727,0,"United States","Miami",NULL
"E02725","Isaiah Ramos","Solutions Architect","It","Manufacturing","Male","Latino",51,"2018-06-21",87897,0,"United States","Phoenix",NULL
"E02726","Samantha Do","It Systems Architect","It","Research & Development","Female","Asian",27,"2021-11-19",99612,0,"China","Shanghai",NULL
"E02727","Emery Fernandez","Analyst","Accounting","Research & Development","Female","Latino",33,"2019-03-27",56938,0,"Brazil","Sao Paulo",NULL
"E02728","Santiago F Brooks","Sr. Business Partner","Human Resources","Corporate","Male","Caucasian",46,"2012-01-20",92247,0,"United States","Miami",NULL
"E02729","Aubrey Lin","Vice President","Human Resources","Corporate","Female","Asian",51,"2005-10-17",193672,36,"United States","Columbus",NULL
"E02730","Jace Hsu","Systems Analyst","It","Manufacturing","Male","Asian",31,"2018-10-06",46098,0,"China","Shanghai",NULL
"E02731","Nicholas Sanders","Vice President","Sales","Manufacturing","Male","Caucasian",45,"2014-11-23",92368,31,"United States","Austin",NULL
"E02732","Joshua Sun","Manager","Finance","Corporate","Male","Asian",38,"2011-07-13",121546,10,"China","Shanghai",NULL
"E02733","Riley Ayala","Manager","Accounting","Specialty Products","Female","Latino",42,"2010-02-20",128714,7,"Brazil","Sao Paulo",NULL
"E02734","Isaac Santos","Development Engineer","Engineering","Manufacturing","Male","Latino",43,"2018-09-13",91537,0,"United States","Chicago",NULL
"E02735","Logan Brooks","Director","It","Corporate","Male","Caucasian",28,"2020-05-07",178300,24,"United States","Austin","2023-01-25"
"E02736","Leilani Hu","Analyst Ii","Finance","Research & Development","Female","Asian",57,"2018-05-21",50260,0,"China","Chengdu",NULL
"E02737","Jace Cho","Director","Engineering","Research & Development","Male","Asian",33,"2016-08-06",161800,19,"China","Chongqing",NULL
"E02738","Jaxson Fong","Sr. Manager","Finance","Corporate","Male","Asian",32,"2020-10-09",157616,10,"China","Shanghai",NULL
"E02739","Wyatt Ly","Quality Engineer","Engineering","Corporate","Male","Asian",45,"2008-12-19",82697,0,"China","Beijing",NULL
"E02740","Mia Huang","Sr. Manager","It","Corporate","Female","Asian",33,"2018-09-21",124404,12,"China","Chongqing",NULL
"E02741","Levi Her","Sr. Manager","It","Specialty Products","Male","Asian",43,"2012-03-30",158750,12,"China","Chongqing",NULL
"E02742","Everleigh Phillips","Analyst Ii","Sales","Manufacturing","Female","Caucasian",62,"2015-11-08",69057,0,"United States","Chicago",NULL
"E02743","Natalie Acosta","Sr. Manager","Marketing","Specialty Products","Female","Latino",36,"2019-01-08",157976,10,"Brazil","Rio De Janeiro",NULL
"E02744","Hadley Chavez","Analyst","Sales","Corporate","Female","Latino",36,"2020-06-28",54355,0,"United States","Phoenix",NULL
"E02745","Hailey Liu","Field Engineer","Engineering","Manufacturing","Female","Asian",31,"2022-07-09",72475,0,"United States","Phoenix",NULL
"E02746","Nicholas Jiang","Engineering Manager","Engineering","Manufacturing","Male","Asian",62,"2003-12-13",80132,14,"China","Chongqing",NULL
"E02747","Gabriel Xu","Analyst","Accounting","Research & Development","Male","Asian",30,"2018-10-13",52292,0,"China","Chengdu",NULL
"E02748","Sophia Collins","Cloud Infrastructure Architect","It","Specialty Products","Female","Caucasian",46,"2022-01-08",69110,0,"United States","Seattle",NULL
"E02749","Evelyn Vasquez","Technical Architect","It","Manufacturing","Female","Latino",38,"2013-02-24",68676,0,"Brazil","Sao Paulo",NULL
"E02750","Paisley Baker","Test Engineer","Engineering","Manufacturing","Female","Caucasian",58,"2002-12-23",86094,0,"United States","Columbus",NULL
"E02751","Eloise Griffin","Enterprise Architect","It","Specialty Products","Female","Caucasian",27,"2022-05-06",77607,0,"United States","Miami",NULL
"E02752","Samuel Cruz","Sr. Manager","Human Resources","Specialty Products","Male","Latino",61,"1993-04-30",157672,11,"United States","Miami",NULL
"E02753","Gabriel Cheung","Analyst","Finance","Specialty Products","Male","Asian",64,"2016-11-29",43785,0,"China","Chongqing","2018-06-26"
"E02754","Kai Green","System Administrator ","It","Corporate","Male","Caucasian",65,"2015-06-15",75439,0,"United States","Seattle",NULL
"E02755","Julia Moore","Sr. Manager","It","Manufacturing","Female","Caucasian",37,"2021-11-18",139987,13,"United States","Seattle",NULL
"E02756","Roman Mendoza","Vice President","Accounting","Specialty Products","Male","Latino",54,"1994-09-04",92368,34,"Brazil","Rio De Janeiro",NULL
"E02757","Levi Rahman","System Administrator ","It","Specialty Products","Male","Asian",54,"2009-01-30",91639,0,"United States","Seattle",NULL
"E02758","Sadie Pham","Analyst Ii","Finance","Specialty Products","Female","Asian",26,"2022-12-25",66563,0,"China","Chengdu","2023-01-25"
"E02759","Chloe Contreras","Vice President","Marketing","Corporate","Female","Latino",29,"2021-02-10",92368,36,"United States","Phoenix",NULL
"E02760","Owen Ford","Vice President","Human Resources","Corporate","Male","Caucasian",37,"2015-02-10",92368,32,"United States","Chicago",NULL
"E02761","Audrey Powell","Director","Accounting","Research & Development","Female","Black",37,"2011-05-01",180544,27,"United States","Chicago",NULL
"E02762","Greyson Munoz","Sr. Manager","Marketing","Research & Development","Male","Latino",62,"2000-06-23",158614,14,"Brazil","Rio De Janeiro",NULL
"E02763","Isaiah Vang","Quality Engineer","Engineering","Corporate","Male","Asian",53,"1998-11-30",63187,0,"United States","Chicago",NULL
"E02764","Lincoln Alvarado","Sr. Analyst","Marketing","Manufacturing","Male","Latino",65,"2004-12-08",93857,0,"United States","Phoenix",NULL
"E02765","Carter Sandoval","Vice President","It","Manufacturing","Male","Latino",36,"2021-03-11",92368,34,"Brazil","Rio De Janeiro",NULL
"E02766","Julia Jimenez","Sr. Analyst","Marketing","Specialty Products","Female","Latino",46,"2010-11-17",92833,0,"Brazil","Rio De Janeiro",NULL
"E02767","Savannah Cortez","Service Desk Analyst","It","Specialty Products","Female","Latino",55,"2018-12-15",95400,0,"Brazil","Manaus",NULL
"E02768","Everly Brown","Quality Engineer","Engineering","Specialty Products","Female","Black",63,"2013-10-04",88230,0,"United States","Miami",NULL
"E02769","Charlotte Pham","Field Engineer","Engineering","Research & Development","Female","Asian",54,"2003-02-25",62179,0,"China","Shanghai",NULL
"E02770","Iris Bailey","It Coordinator","It","Research & Development","Female","Caucasian",26,"2020-02-18",42343,0,"United States","Miami","2020-06-02"
"E02771","Logan Daniels","Sr. Analyst","Accounting","Corporate","Male","Caucasian",26,"2022-05-07",70275,0,"United States","Columbus",NULL
"E02772","Autumn Molina","Analyst Ii","Sales","Corporate","Female","Latino",34,"2012-04-08",51448,0,"Brazil","Manaus",NULL
"E02773","Emma Mehta","Vice President","Engineering","Manufacturing","Female","Asian",48,"2009-04-09",185363,33,"China","Shanghai",NULL
"E02774","Julian Joseph","Enterprise Architect","It","Manufacturing","Male","Caucasian",52,"2018-09-20",60784,0,"United States","Austin",NULL
"E02775","Eleanor Munoz","Analyst","Accounting","Specialty Products","Female","Latino",45,"2004-04-07",45323,0,"Brazil","Rio De Janeiro",NULL
"E02776","Caroline Sandoval","Manager","Finance","Specialty Products","Female","Latino",51,"2012-09-10",129727,8,"United States","Phoenix","2021-10-07"
"E02777","Eliza Zhu","Account Representative","Sales","Specialty Products","Female","Asian",43,"2006-09-30",63229,0,"United States","Miami",NULL
"E02778","Greyson Moore","Director","Accounting","Corporate","Male","Caucasian",54,"2004-02-12",194221,16,"United States","Austin",NULL
"E02779","Lyla Clark","Sr. Analyst","Sales","Research & Development","Female","Caucasian",54,"2018-12-12",78020,0,"United States","Columbus",NULL
"E02780","Samuel Patterson","Vice President","Accounting","Specialty Products","Male","Caucasian",25,"2022-10-07",197331,33,"United States","Seattle",NULL
"E02781","Robert Padilla","Analyst Ii","Accounting","Manufacturing","Male","Latino",65,"1998-02-16",63346,0,"Brazil","Rio De Janeiro",NULL
"E02782","Landon Munoz","Controls Engineer","Engineering","Manufacturing","Male","Latino",40,"2014-07-11",105574,0,"United States","Miami",NULL
"E02783","Josiah Yi","Operations Engineer","Engineering","Corporate","Male","Asian",31,"2015-04-12",101941,0,"China","Beijing",NULL
"E02784","Owen Scott","Solutions Architect","It","Research & Development","Male","Black",45,"2005-07-17",74777,0,"United States","Austin",NULL
"E02785","Matthew Parker","Analyst","Sales","Research & Development","Male","Caucasian",40,"2021-09-15",59447,0,"United States","Austin",NULL
"E02786","Daniel Huynh","Manager","Marketing","Manufacturing","Male","Asian",25,"2021-12-08",105072,6,"China","Chengdu",NULL
"E02787","Matthew Vargas","Sr. Manager","It","Not Specified","Not Specif","Latino",53,"1999-05-24",150893,13,"United States","Chicago",NULL
"E02788","Ella Herrera","Director","Not Specified","Corporate","Not Specif","Latino",49,"2013-02-08",156276,22,"United States","Austin",NULL
"E02789","Everly Hwang","Not Specified","Accounting","Not Specified","Female","Asian",31,"2022-10-27",191755,40,"United States","Miami",NULL
"E02790","Unknown","Network Engineer","It","Not Specified","Female","Caucasian",33,"2020-11-04",81070,0,"United States","Miami",NULL
"E02791","Ian Hernandez","Not Specified","Accounting","Not Specified","Male","Latino",40,"2021-12-01",176533,25,"United States","Austin",NULL
"E02792","Charlotte Lam","Service Desk Analyst","Not Specified","Not Specified","Female","Asian",29,"2020-08-26",60919,0,"United States","Columbus",NULL
"E02793","Jonathan Ali","Automation Engineer","Not Specified","Not Specified","Male","Asian",51,"2014-09-22",92368,0,"China","Chongqing",NULL
"E02794","Violet He","Analyst","Sales","Not Specified","Not Specif","Asian",31,"2021-11-19",92368,0,"United States","Chicago",NULL
"E02795","Hannah Truong","Sr. Analyst","Accounting","Not Specified","Female","Asian",44,"2009-03-25",92368,0,"United States","Chicago",NULL
"E02796","Hannah Nelson","Account Representative","Not Specified","Not Specified","Female","Caucasian",38,"2014-09-22",92368,0,"United States","Seattle",NULL
"E02797","Autumn Kaur","Not Specified","Accounting","Not Specified","Female","Asian",45,"2014-09-22",129172,0,"China","Beijing",NULL
"E02798","Unknown","Analyst","Accounting","Not Specified","Female","Asian",49,"2021-02-11",50012,0,"United States","Seattle",NULL
"E02799","Unknown","Not Specified","Sales","Not Specified","Female","Asian",44,"2014-09-22",122441,0,"United States","Columbus",NULL
"E02800","Jameson Salazar","Controls Engineer","Not Specified","Not Specified","Not Specif","Latino",45,"2014-09-22",85822,0,"Not Specified","Phoenix",NULL
"E02801","Luke Luna","Analyst","Sales","Not Specified","Male","Latino",58,"2007-05-21",92368,0,"Not Specified","Miami",NULL
"E02802","Hunter Moua","Sr. Analyst","Accounting","Not Specified","Male","Asian",29,"2019-11-29",72620,0,"Not Specified","Chongqing",NULL
"E02803","Athena Aguilar","Analyst Ii","Marketing","Not Specified","Female","Latino",25,"2021-08-24",71222,0,"Not Specified","Not Specified",NULL
"E02804","Ariana Sanders","Director","Engineering","Not Specified","Female","Caucasian",62,"1994-12-26",155332,20,"Not Specified","Austin",NULL
"E02805","Easton Cruz","Manager","Finance","Manufacturing","Not Specif","Latino",33,"2016-11-21",107202,6,"Not Specified","Columbus",NULL
"E02806","Josiah Vega","Manager","Accounting","Not Specified","Male","Latino",56,"2015-12-26",121751,8,"Not Specified","Columbus",NULL
"E02807","Isla Chavez","Manager","Finance","Not Specified","Female","Latino",45,"2010-09-29",115591,5,"Not Specified","Chicago",NULL
"E02808","Willow Estrada","Manager","Human Resources","Not Specified","Female","Latino",28,"2021-03-11",108601,5,"Not Specified","Rio De Janeiro",NULL
"E02809","Nevaeh Ng","Sr. Manager","Not Specified","Manufacturing","Not Specif","Asian",30,"2019-03-18",159823,11,"United States","Not Specified","2022-08-29"
"E02810","Jade Hu","Analyst","Marketing","Not Specified","Female","Asian",45,"2001-12-15",53526,0,"Not Specified","Seattle",NULL
"E02811","Henry Vazquez","It Systems Architect","It","Not Specified","Male","Latino",33,"2016-12-03",90084,0,"Not Specified","Columbus",NULL
"E02812","Nathan Jackson","Vice President","Accounting","Not Specified","Male","Caucasian",41,"2011-03-25",92368,39,"Not Specified","Chicago",NULL
"E02813","Anthony Lam","Sr. Manager","Not Specified","Specialty Products","Male","Asian",33,"2015-02-07",133908,15,"Not Specified","Chicago",NULL
"E02814","Nevaeh Ali","Manager","Not Specified","Manufacturing","Female","Asian",48,"2013-03-22",100652,7,"Not Specified","Miami",NULL
"E02815","Mila Vasquez","Vice President","Human Resources","Corporate","Female","Latino",48,"2013-07-26",92368,37,"Not Specified","Phoenix",NULL
"E02816","Madelyn Henry","Vice President","Human Resources","Specialty Products","Female","Caucasian",41,"2007-05-10",92368,33,"Not Specified","Seattle",NULL
"E02817","Emilia Alexander","Operations Engineer","Engineering","Specialty Products","Female","Caucasian",37,"2022-09-11",109680,0,"United States","Not Specified",NULL
"E02818","Christian Ayala","Sr. Account Representative","Sales","Research & Development","Male","Latino",55,"2003-09-28",74216,0,"Brazil","Manaus",NULL
"E02819","Willow Xiong","Sr. Manager","Marketing","Corporate","Female","Asian",37,"2021-05-04",151363,12,"United States","Miami",NULL
"E02820","Avery Valdez","Hris Analyst","Human Resources","Research & Development","Female","Latino",58,"2000-01-29",62686,0,"United States","Phoenix",NULL
"E02821","Abigail Carter","Director","Human Resources","Research & Development","Female","Black",51,"2015-01-12",178218,27,"United States","Miami",NULL
"E02823","Unknown","Not Specified","Finance","Specialty Products","Female","Asian",43,"2006-01-07",161376,24,"China","Beijing",NULL
"E02824","Kinsley Hill","Account Representative","Not Specified","Research & Development","Female","Caucasian",26,"2022-06-16",59436,0,"United States","Columbus",NULL
"E02825","Kai Barnes","Account Representative","Sales","Not Specified","Male","Caucasian",35,"2016-08-24",58733,0,"United States","Miami",NULL
"E02826","Lincoln Cheng","Sr. Analyst","Not Specified","Corporate","Male","Asian",61,"1997-10-14",88681,0,"China","Shanghai",NULL
"E02827","Noah Sharma","Not Specified","Finance","Specialty Products","Male","Asian",59,"2008-02-09",186854,30,"United States","Phoenix",NULL
"E02828","Unknown","Sr. Analyst","Finance","Manufacturing","Female","Asian",65,"1997-07-10",96897,0,"China","Chengdu",NULL
"E02829","Ariana Hall","Manager","Human Resources","Corporate","Female","Caucasian",55,"2005-01-17",128954,5,"United States","Phoenix",NULL
"E02830","Unknown","Account Representative","Sales","Specialty Products","Male","Asian",51,"1999-05-22",67418,0,"China","Shanghai",NULL
"E02832","Kinsley Gonzalez","Not Specified","It","Research & Development","Female","Latino",47,"2000-01-27",125641,5,"United States","Seattle",NULL
"E02833","Dominic Tang","Manager","Not Specified","Corporate","Male","Asian",53,"1993-12-08",100666,10,"China","Beijing",NULL
"E02834","Colton Le","Hris Analyst","Human Resources","Not Specified","Male","Asian",38,"2010-01-12",71235,0,"China","Chongqing",NULL
"E02835","Kai Huang","Sr. Business Partner","Not Specified","Corporate","Not Specif","Asian",28,"2021-01-15",83235,0,"United States","Austin",NULL
"E02836","Addison Cruz","Not Specified","Sales","Corporate","Female","Not Specified",32,"2014-09-08",42075,0,"Brazil","Rio De Janeiro",NULL
"E02837","Unknown","Systems Analyst","It","Specialty Products","Not Specif","Asian",52,"2022-10-23",55020,0,"China","Chongqing",NULL
"E02838","Maria Barnes","Not Specified","Marketing","Not Specified","Female","Caucasian",64,"2003-05-13",76506,0,"United States","Austin",NULL
